patient_id,condition,finetune_size,seed,ssim_mean,ssim_sd,n_eval_images
95,pretrained,20,3,0.19656891243525804,0.06563523687853785,20
95,pretrained,20,4,0.1887862448938207,0.059316278282606695,20
95,pretrained,50,0,0.19795594003089806,0.06407151016759965,20
95,pretrained,50,1,0.19408130965254236,0.06032110407011261,20
95,pretrained,50,2,0.20014783746093415,0.05840803147849537,20
95,pretrained,50,3,0.18447137622715054,0.051049303524574194,20
95,pretrained,50,4,0.19724868181216534,0.06537940570675771,20
95,pretrained,100,0,0.19670729701470396,0.06995865317081895,20
95,pretrained,100,1,0.18980027078669767,0.05629059309851969,20
95,pretrained,100,2,0.1873127049544372,0.05856021049776405,20
95,pretrained,100,3,0.19554836244477408,0.0612950437743029,20
95,pretrained,100,4,0.20032271649179695,0.06864944232825045,20
95,pretrained,200,0,0.1948668665407664,0.06471009901487014,20
95,pretrained,200,1,0.19541163004702058,0.0681539600755811,20
95,pretrained,200,2,0.19474578288823996,0.06240592706053244,20
95,pretrained,200,3,0.19040866547947705,0.06122990932374259,20
95,pretrained,200,4,0.19010530889660834,0.061391637579675445,20
95,scratch,5,0,0.13043002723377706,0.04551344373260315,20
95,scratch,5,1,0.14359280724026574,0.06807558278483535,20
95,scratch,5,2,0.12667141201103616,0.061458526198814735,20
95,scratch,5,3,0.12733081865161394,0.04986928099920369,20
95,scratch,5,4,0.13937541119997815,0.04126932154222062,20
95,scratch,10,0,0.14134610740187287,0.04026187835410505,20
95,scratch,10,1,0.12676864873136512,0.04908686271362587,20
95,scratch,10,2,0.13956233778905153,0.046873066672991785,20
95,scratch,10,3,0.1281675141370267,0.0363002982227476,20
95,scratch,10,4,0.12609869822268574,0.0315764232650626,20
95,scratch,20,0,0.12902509108746713,0.03661835005309346,20
95,scratch,20,1,0.11995420634380369,0.044657588430959703,20
95,scratch,20,2,0.13894028349876258,0.04269038778080328,20
95,scratch,20,3,0.13670548090383824,0.03330323140194585,20
95,scratch,20,4,0.1361555492435647,0.0388945944206543,20
95,scratch,50,0,0.12807868406779915,0.05092308068595075,20
95,scratch,50,1,0.12670003220561465,0.03481000575850122,20
95,scratch,50,2,0.12920631941343302,0.03286232612145599,20
95,scratch,50,3,0.12611205693974578,0.03875561022391698,20
95,scratch,50,4,0.13437388931628533,0.03621372499387971,20
95,scratch,100,0,0.13316872308099695,0.04274878007086125,20
95,scratch,100,1,0.12244434891982589,0.03001966217488337,20
95,scratch,100,2,0.1279338820650769,0.034144669105714294,20
95,scratch,100,3,0.13195768497135854,0.034949834638953715,20
95,scratch,100,4,0.13876060688216624,0.0342333900570064,20
95,scratch,200,0,0.1246594859845341,0.02755620030748584,20
95,scratch,200,1,0.12893152729201385,0.03602286398898219,20
95,scratch,200,2,0.12620737203839083,0.03638810829880558,20
95,scratch,200,3,0.13190826558173688,0.03868786901704151,20
95,scratch,200,4,0.12450811681917787,0.032588395905829265,20
96,pretrained,5,0,0.24211824106218707,0.06254936564469105,20
96,pretrained,5,1,0.16675903795468008,0.0836836087918345,20
96,pretrained,5,2,0.19291012535304336,0.04797121743885461,20
96,pretrained,5,3,0.19755861961412682,0.06528876175195351,20
96,pretrained,5,4,0.19937832932631963,0.08912396244615728,20
96,pretrained,10,0,0.197028175847683,0.04792075518577156,20
96,pretrained,10,1,0.18723965957585778,0.06220413041626288,20
96,pretrained,10,2,0.15735587003204227,0.07557558804435842,20
96,pretrained,10,3,0.24414885624302313,0.05395656386107047,20
96,pretrained,10,4,0.20996287595895927,0.055120983154835795,20
96,pretrained,20,0,0.18470669921661742,0.05114766951500298,20
96,pretrained,20,1,0.2152490022707143,0.04282515164548111,20
96,pretrained,20,2,0.19695960137866556,0.06485525849504893,20
96,pretrained,20,3,0.20859028834909626,0.06501877446366319,20
96,pretrained,20,4,0.19160571706315194,0.05989333374180237,20
96,pretrained,50,0,0.2002642731141228,0.05298623543241904,20
96,pretrained,50,1,0.2306823269728362,0.04268713920401929,20
96,pretrained,50,2,0.20368209247568042,0.053935534251075515,20
96,pretrained,50,3,0.1999743781133334,0.042105451471182484,20
96,pretrained,50,4,0.20938003476452338,0.047010123793852755,20
96,pretrained,100,0,0.19841201250280632,0.054637165216094546,20
96,pretrained,100,1,0.19980908671271408,0.05567678573080918,20
96,pretrained,100,2,0.2126562662694474,0.0482558056441301,20
96,pretrained,100,3,0.20433080184538902,0.04746416279682417,20
96,pretrained,100,4,0.1994208194365889,0.05603163034044825,20
96,pretrained,200,0,0.20070960224445633,0.04671650298074025,20
96,pretrained,200,1,0.20528281275957191,0.05269277657816329,20
96,pretrained,200,2,0.1793706772428502,0.04890814723448669,20
96,pretrained,200,3,0.2032790675720714,0.04561377633400833,20
96,pretrained,200,4,0.22428888827769566,0.047238054143131224,20
96,scratch,5,0,0.12115609178989979,0.054440862827898576,20
96,scratch,5,1,0.12107767134748029,0.042635287002693034,20
96,scratch,5,2,0.10651241721495142,0.04755419406389619,20
96,scratch,5,3,0.1111076341853714,0.054102695256300584,20
96,scratch,5,4,0.13528845455184366,0.04357465764879738,20
96,scratch,10,0,0.11638245078849385,0.0288483558539895,20
96,scratch,10,1,0.12892640140972858,0.045571675933116444,20
96,scratch,10,2,0.04895930240268515,0.011927609042156052,20
96,scratch,10,3,0.15474387878423393,0.049658589560478354,20
96,scratch,10,4,0.1393016558139452,0.05797715672217577,20
96,scratch,20,0,0.1286170133877867,0.041170796643319255,20
96,scratch,20,1,0.14132315398638412,0.044967218052229356,20
96,scratch,20,2,0.09879895482538525,0.025733670231306696,20
96,scratch,20,3,0.1388521904201771,0.047316940728423816,20
96,scratch,20,4,0.12344087572038016,0.034579189006451606,20
96,scratch,50,0,0.11918871559447619,0.03969414722966083,20
96,scratch,50,1,0.13626025174080963,0.04298150198674779,20
96,scratch,50,2,0.1251307105341164,0.031752222184354806,20
96,scratch,50,3,0.1115237125974933,0.03599554830811222,20
96,scratch,50,4,0.12367952423648254,0.038885471592507465,20
96,scratch,100,0,0.10891877298440795,0.03753576229704645,20
96,scratch,100,1,0.12318869197482088,0.03694675057965198,20
96,scratch,100,2,0.10922803311203848,0.040402878432929536,20
96,scratch,100,3,0.11622263813715832,0.03845978683202987,20
96,scratch,100,4,0.13647197646492895,0.043546060633478635,20
96,scratch,200,0,0.12550560506651112,0.03586861803536062,20
96,scratch,200,1,0.11918411507800522,0.03498908850739985,20
96,scratch,200,2,0.1304282999528436,0.045111714190338194,20
96,scratch,200,3,0.11548493734173289,0.03472746225174903,20
96,scratch,200,4,0.13549280478437295,0.04284276587063301,20
97,pretrained,5,0,0.21495174472012718,0.04745758646121024,20
97,pretrained,5,1,0.2210193971687609,0.052163471720438476,20
97,pretrained,5,2,0.21809887534509342,0.05301631767457438,20
97,pretrained,5,3,0.20749119837683763,0.06681527667069259,20
97,pretrained,5,4,0.22384930420359458,0.05700704322791282,20
97,pretrained,10,0,0.22570510362229323,0.06130894429304566,20
97,pretrained,10,1,0.22266382007373,0.05776822805022721,20
97,pretrained,10,2,0.22220111108029217,0.05220012348737219,20
97,pretrained,10,3,0.23147054404420775,0.04687274021178571,20
97,pretrained,10,4,0.2190214558884546,0.060345154922521634,20
97,pretrained,20,0,0.2284172390651206,0.0548095825858427,20
97,pretrained,20,1,0.2239857073350599,0.05629218886414844,20
97,pretrained,20,2,0.2288325793219324,0.05270760931955794,20
97,pretrained,20,3,0.23597206332940396,0.04775558688108723,20
97,pretrained,20,4,0.23011783399127186,0.05342360193251737,20
97,pretrained,50,0,0.23076389209861126,0.045317282767529686,20
97,pretrained,50,1,0.2376628455285415,0.05716987895707029,20
97,pretrained,50,2,0.22410882641877067,0.053015760929997977,20
97,pretrained,50,3,0.22507023090213094,0.050653792804086425,20
97,pretrained,50,4,0.23168680186449908,0.05496248202574964,20
97,pretrained,100,0,0.2346038904665003,0.051494833988516335,20
97,pretrained,100,1,0.2304389967459243,0.05488844077083264,20
97,pretrained,100,2,0.229460501049505,0.05192300308072021,20
97,pretrained,100,3,0.23191602401391975,0.049888445946010176,20
97,pretrained,100,4,0.23193146833817274,0.049607814203429385,20
97,pretrained,200,0,0.23553432602730778,0.05045394622983612,20
97,pretrained,200,1,0.22732562751405308,0.044137641296068966,20
97,pretrained,200,2,0.23521042438475487,0.05098716488541387,20
97,pretrained,200,3,0.22339561655108048,0.04894497617778243,20
97,pretrained,200,4,0.23148209151848773,0.04981199174252065,20
97,scratch,5,0,0.1443964440452748,0.045988938506871836,20
97,scratch,5,1,0.14955079166251853,0.04747758331684318,20
97,scratch,5,2,0.15079744961261804,0.053290652970177724,20
97,scratch,5,3,0.11292501144267257,0.049088687890322266,20
97,scratch,5,4,0.12465606511249042,0.04850926708517104,20
97,scratch,10,0,0.14511055064191627,0.043778032046127444,20
97,scratch,10,1,0.1423836900619536,0.050546411157450594,20
97,scratch,10,2,0.1491456591684816,0.04095689383093416,20
97,scratch,10,3,0.13041041293041755,0.045857693970213234,20
97,scratch,10,4,0.14845799186930184,0.04998738531419667,20
97,scratch,20,0,0.1396476809599442,0.03271281412068543,20
97,scratch,20,1,0.1326838445213388,0.05508658308075244,20
97,scratch,20,2,0.13970461133164738,0.04714316219511205,20
97,scratch,20,3,0.14430162009118722,0.03974001520065916,20
97,scratch,20,4,0.140885797071624,0.0400097734190964,20
97,scratch,50,0,0.14203650347501875,0.040169105286930136,20
97,scratch,50,1,0.14120926245777687,0.0361630992486057,20
97,scratch,50,2,0.14353888657773775,0.039616889741858764,20
97,scratch,50,3,0.13851670637983235,0.03409994586907879,20
97,scratch,50,4,0.1416274599532698,0.04018472333688636,20
97,scratch,100,0,0.15106546066277654,0.04402545884860034,20
97,scratch,100,1,0.13455531871321746,0.04301994967414615,20
97,scratch,100,2,0.1412309446348402,0.040417380845964496,20
97,scratch,100,3,0.1394405340434818,0.04836950499524169,20
97,scratch,100,4,0.1431369725646603,0.043668874584970506,20
97,scratch,200,0,0.14586197948955923,0.04102863539945336,20
97,scratch,200,1,0.14639215270339195,0.04485741609191252,20
97,scratch,200,2,0.1426730005343328,0.03671485672459855,20
97,scratch,200,3,0.13444295085602773,0.042277241942468485,20
97,scratch,200,4,0.13661232051160058,0.03699492292719752,20
98,pretrained,5,0,0.2732899379935837,0.05430852857755806,20
98,pretrained,5,1,0.2626128189659416,0.05184328629349815,20
98,pretrained,5,2,0.2843166427875108,0.06792371045367025,20
98,pretrained,5,3,0.29915733711190823,0.0662888345120731,20
98,pretrained,5,4,0.26771647509398305,0.08861623549835732,20
98,pretrained,10,0,0.29401852131548917,0.054540856205634335,20
98,pretrained,10,1,0.2878051538873532,0.05458676912295846,20
98,pretrained,10,2,0.28411718053959356,0.05369704010167896,20
98,pretrained,10,3,0.2958623352852319,0.05722318622975359,20
98,pretrained,10,4,0.3004800351206759,0.05534360088203526,20
98,pretrained,20,0,0.29217710876335146,0.05114612485746497,20
98,pretrained,20,1,0.280219941397802,0.05901092029263588,20
98,pretrained,20,2,0.2885833762407385,0.05570446870902036,20
98,pretrained,20,3,0.292375387365016,0.06337680116894971,20
98,pretrained,20,4,0.2923956918580998,0.04204853974176399,20
98,pretrained,50,0,0.30088608156790264,0.05811216262946858,20
98,pretrained,50,1,0.2872176068323978,0.04220474818748269,20
98,pretrained,50,2,0.28842251228060084,0.06116688380794822,20
98,pretrained,50,3,0.292479507912136,0.044202701669450915,20
98,pretrained,50,4,0.28210465519474553,0.043860596194214355,20
98,pretrained,100,0,0.2927483207082394,0.05148019404775043,20
98,pretrained,100,1,0.28752437802480685,0.0547400398783928,20
98,pretrained,100,2,0.2925788658390879,0.05296675123323472,20
98,pretrained,100,3,0.2862290970858141,0.050306175304843624,20
98,pretrained,100,4,0.2937820046883539,0.05007093393127978,20
98,pretrained,200,0,0.298664593463134,0.050030382383625914,20
98,pretrained,200,1,0.2907838595195688,0.04776567014161791,20
98,pretrained,200,2,0.2946647063204937,0.04878175381110326,20
98,pretrained,200,3,0.29928605494297117,0.0527121317162951,20
98,pretrained,200,4,0.28712373210463216,0.03936961713244521,20
98,scratch,5,0,0.14550256801974396,0.0345448713219564,20
98,scratch,5,1,0.16300141229202483,0.04792643530405965,20
98,scratch,5,2,0.15703334115241932,0.04560226965628669,20
98,scratch,5,3,0.14462576129097776,0.06788972928540697,20
98,scratch,5,4,0.12460095285951327,0.041713133651242046,20
98,scratch,10,0,0.15829594255815332,0.03435090792295945,20
98,scratch,10,1,0.14996963296481997,0.04515487135751798,20
98,scratch,10,2,0.14783035109611575,0.04585160731732503,20
98,scratch,10,3,0.15152360563140002,0.03783674981229278,20
98,scratch,10,4,0.15210659499956738,0.05489347253507202,20
98,scratch,20,0,0.164867822266013,0.04146942860165999,20
98,scratch,20,1,0.1340827628169753,0.054800882841855546,20
98,scratch,20,2,0.1522134851079015,0.04503040463237875,20
98,scratch,20,3,0.1635622140166008,0.03595340815913073,20
98,scratch,20,4,0.14934794061580506,0.03233744147288686,20
98,scratch,50,0,0.14649365949197973,0.03154294478423661,20
98,scratch,50,1,0.16309355837902054,0.036042671493710696,20
98,scratch,50,2,0.14977235533186514,0.039375565800985765,20
98,scratch,50,3,0.1449301447898307,0.03494774224408142,20
98,scratch,50,4,0.15763966374305866,0.03916189317732078,20
98,scratch,100,0,0.15486550336793287,0.0369632704299271,20
98,scratch,100,1,0.16178948394813308,0.03797536577239029,20
98,scratch,100,2,0.16332252163002364,0.0329130400541883,20
98,scratch,100,3,0.16380852402325466,0.035694287145621256,20
98,scratch,100,4,0.1554457691861649,0.03527089076930559,20
98,scratch,200,0,0.15476861515725548,0.03562122551676324,20
98,scratch,200,1,0.15877641166997886,0.04039542749135807,20
98,scratch,200,2,0.15736210539433043,0.03718651329273093,20
98,scratch,200,3,0.1581042984930094,0.034562243387946355,20
98,scratch,200,4,0.14645956363755125,0.03422175078178704,20
99,pretrained,5,0,0.2968253519920977,0.06677136975361235,20
99,pretrained,5,1,0.3100231406217716,0.07455940421835414,20
99,pretrained,5,2,0.3081231164565902,0.0572055761324041,20
99,pretrained,5,3,0.2603016327222135,0.06701369112209456,20
99,pretrained,5,4,0.29725683768952293,0.05385895368559651,20
99,pretrained,10,0,0.32608361757216775,0.05643339041362857,20
99,pretrained,10,1,0.3286331710832125,0.06879261657345846,20
99,pretrained,10,2,0.31919085505696443,0.07530344157729077,20
99,pretrained,10,3,0.32812597337636895,0.06271287273183408,20
99,pretrained,10,4,0.3119270717310295,0.06527533349831631,20
99,pretrained,20,0,0.32103921796487433,0.058854721507754955,20
99,pretrained,20,1,0.339070176620622,0.06505129139908268,20
99,pretrained,20,2,0.3104036954454156,0.07051354706837389,20
99,pretrained,20,3,0.31331518608106584,0.06004962643212035,20
99,pretrained,20,4,0.3183170819387121,0.06320634731260118,20
99,pretrained,50,0,0.3006883694935386,0.0637526995506834,20
99,pretrained,50,1,0.2895641454801743,0.06312115947396525,20
99,pretrained,50,2,0.3164319678243258,0.05968356361639779,20
99,pretrained,50,3,0.307319333314094,0.05944972182107377,20
99,pretrained,50,4,0.31978940377281717,0.06023136506765618,20
99,pretrained,100,0,0.32040010659173623,0.06276255309971267,20
99,pretrained,100,1,0.3096515473196989,0.06533987311522604,20
99,pretrained,100,2,0.30341512505704216,0.060836054864739364,20
99,pretrained,100,3,0.298855826896154,0.06438079967741947,20
99,pretrained,100,4,0.2942103301924782,0.05793161757332271,20
99,pretrained,200,0,0.30321175603656636,0.05686461040004032,20
99,pretrained,200,1,0.2987940776382044,0.05774302427582568,20
99,pretrained,200,2,0.30976903951077894,0.06144723709506445,20
99,pretrained,200,3,0.30560978835732067,0.06177821940448591,20
99,pretrained,200,4,0.30939517139437517,0.06367534697455872,20
99,scratch,5,0,0.18452819659590716,0.050735001063063084,20
99,scratch,5,1,0.17120326047262685,0.043150315863926245,20
99,scratch,5,2,0.19169514959109596,0.056222161586039265,20
99,scratch,5,3,0.15210884782574036,0.06925080437514271,20
99,scratch,5,4,0.17900953964085342,0.0624843991496455,20
99,scratch,10,0,0.1788859680441259,0.044014390645701465,20
99,scratch,10,1,0.1767791918483403,0.05487688917564284,20
99,scratch,10,2,0.17434739664498883,0.05641915475908943,20
99,scratch,10,3,0.18484821586938255,0.044620732356783314,20
99,scratch,10,4,0.16258297926849066,0.06406575071050097,20
99,scratch,20,0,0.1592502623752226,0.04872851711333672,20
99,scratch,20,1,0.1828072873746419,0.06501835326975951,20
99,scratch,20,2,0.16937816641519868,0.05134070406356561,20
99,scratch,20,3,0.15978635271759573,0.05056220161537947,20
99,scratch,20,4,0.16485051587618998,0.04903673424634093,20
99,scratch,50,0,0.15969093077405822,0.04915899600535844,20
99,scratch,50,1,0.17204263608703335,0.049693784290926385,20
99,scratch,50,2,0.1811586302569853,0.05234992746812057,20
99,scratch,50,3,0.15007801564404258,0.049592329652340776,20
99,scratch,50,4,0.17924868036450123,0.0461201341902364,20
99,scratch,100,0,0.16168042048768388,0.04728967465342983,20
99,scratch,100,1,0.1709426534539461,0.04863521295058141,20
99,scratch,100,2,0.17479612397818622,0.05313710494660595,20
99,scratch,100,3,0.17540243636772285,0.046734318089271164,20
99,scratch,100,4,0.17013520621222641,0.04479516246617399,20
99,scratch,200,0,0.17121591884298415,0.04642421394622074,20
99,scratch,200,1,0.18140323395288255,0.04487069547499682,20
99,scratch,200,2,0.15340083656658382,0.04577067406486177,20
99,scratch,200,3,0.15914174089503155,0.04952771015840505,20
99,scratch,200,4,0.17051476708432506,0.04637654360882127,20
